COLUPC,PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,Panelist.Type,Combined.Pre.Tax.Income.of.HH,Family.Size,HH_RACE,Type.of.Residential.Possession,Age.Group.Applied.to.Male.HH,Education.Level.Reached.by.Male.HH,Occupation.Code.of.Male.HH,Male.Working.Hour.Code,Age.Group.Applied.to.Female.HH,Education.Level.Reached.by.Female.HH,Occupation.Code.of.Female.HH,Female.Working.Hour.Code,Number.of.Dogs,Number.of.Cats,Children.Group.Code,Marital.Status,Number.of.TVs.Used.by.HH,Number.of.TVs.Hooked.to.Cable,L3,L4,L5,VOL_EQ,COLOR,SIZE,ADDITIVES,NUMBER.OF.PLY,TYPE.OF.DISPENSER
16343541211,1216853,1126,3,GR,5.37,648764,0,8,4,1,2,4,4,1,3,4,6,4,3,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1152,1,GR,1.89,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1201756,1129,1,GR,2.19,259111,0,1,1,1,1,7,9,11,5,6,5,13,1,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1153,1,GR,1.89,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1148,1,GR,1.89,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1231993,1127,3,GR,5.37,648764,6,2,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,1,1,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1122572,1157,1,GR,1.89,648764,0,6,1,1,2,7,9,11,5,5,6,2,2,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3137117,1160,1,GR,1.59,653776,6,3,2,1,1,7,9,11,5,1,4,13,1,2,0,8,1,4,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1113142,1163,1,GR,1.89,648764,0,7,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1200790,1117,1,GR,1.99,213290,0,4,2,1,1,6,6,10,4,6,6,10,4,0,0,8,0,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1159,1,GR,1.89,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1812230,1157,2,GR,3.78,213290,0,7,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1205252,1148,3,GR,5.67,648764,0,4,1,1,1,7,9,11,5,6,4,4,2,0,0,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1203554,1136,2,GR,4.38,266596,0,10,5,1,2,4,6,7,3,4,6,1,2,0,0,3,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1809509,1140,1,GR,1.89,213290,0,8,2,1,2,6,5,10,4,5,8,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1208538,1149,1,GR,1.89,213290,0,12,3,1,2,4,7,1,3,4,6,1,3,1,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3322164,1137,1,GR,1.79,233779,5,7,2,1,2,6,5,10,4,5,5,10,4,0,0,8,2,2,2,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1313098,1131,2,GR,3.58,213290,0,8,3,1,2,4,4,9,2,4,5,4,3,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1248740,1127,2,GR,3.58,648764,6,2,2,1,2,7,9,11,5,6,6,13,1,0,0,1,4,2,2,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1313098,1131,1,GR,1.79,213290,0,8,3,1,2,4,4,9,2,4,5,4,3,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1802512,1157,1,GR,1.89,648764,0,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1144931,1141,1,GR,1.89,213290,0,6,1,1,1,7,9,11,5,1,8,1,3,0,1,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1148064,1165,1,GR,1.89,648764,0,8,5,1,2,3,8,1,3,3,7,13,1,0,0,4,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1101642,1142,2,GR,3.78,213290,6,6,2,5,1,4,3,13,1,4,4,2,3,1,0,8,1,2,2,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3320507,1115,1,GR,1.79,233779,6,9,2,1,2,6,7,3,2,6,6,4,2,0,0,8,2,4,4,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1115774,1147,2,GR,3.78,213290,0,1,1,1,2,7,9,11,5,6,2,10,4,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1815126,1155,1,GR,1.89,648764,0,5,2,1,2,6,8,10,4,6,4,10,4,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1802512,1131,2,GR,3.58,213290,0,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1150,1,GR,1.89,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3332445,1128,2,GR,3.58,233779,0,2,1,1,2,7,9,11,5,6,4,13,1,0,1,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1141960,1148,1,GR,1.89,648764,0,8,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1222414,1156,2,GR,3.96,248128,0,4,2,1,2,6,4,10,4,6,4,13,1,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1213843,1155,1,GR,1.89,213290,0,7,2,1,2,6,4,10,4,6,4,10,4,1,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1142901,1119,3,GR,6.57,259111,0,2,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3100529,1165,1,GR,1.79,233779,6,7,4,1,2,6,4,7,3,5,5,4,3,0,2,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3315218,1150,2,GR,3.46,653776,6,7,5,1,2,4,7,7,3,4,6,4,3,0,0,8,2,4,4,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1401455,1115,2,GR,3.98,213290,0,11,4,1,2,4,4,6,3,3,7,1,3,1,0,2,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1310680,1117,2,GR,3.98,213290,0,6,4,1,2,4,4,7,2,4,7,1,2,0,3,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1325928,1147,4,GR,7.56,648764,0,7,2,1,2,7,9,11,5,4,8,1,3,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1194266,1162,1,GR,1.89,213290,0,2,1,1,2,7,9,11,5,6,5,13,1,1,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1140756,1155,6,GR,11.34,213290,0,6,4,1,2,4,8,1,2,4,4,13,1,1,4,2,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1126,1,GR,1.79,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1325928,1115,1,GR,1.99,648764,0,7,2,1,2,7,9,11,5,4,8,1,3,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1219329,1148,1,GR,1.89,648764,0,7,3,1,2,4,7,2,3,4,7,1,3,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1213405,1149,2,GR,3.78,213290,0,7,2,1,2,6,7,10,4,6,6,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1227256,1128,1,GR,1.98,248128,0,9,2,1,2,5,6,1,2,4,7,1,3,0,1,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3347302,1123,2,GR,3,233779,0,8,5,1,1,7,9,11,5,5,5,4,3,0,4,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3320093,1150,2,GR,3.46,233779,0,8,2,1,2,6,8,10,4,7,9,11,5,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1146,1,GR,1.89,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1308320,1155,1,GR,1.89,213290,0,10,4,1,2,4,7,1,3,3,7,1,2,0,0,3,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1199133,1127,3,GR,5.37,213290,0,6,3,1,2,6,7,10,4,6,5,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3119271,1124,2,GR,3.1,653776,5,12,4,1,2,3,8,1,3,3,8,1,3,0,0,2,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1309989,1155,1,GR,1.89,213290,0,8,3,1,2,5,7,4,3,5,7,4,2,1,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1808972,1138,2,GR,3.78,648764,0,8,3,1,2,6,4,10,4,6,4,10,4,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1325928,1150,1,GR,1.89,648764,0,7,2,1,2,7,9,11,5,4,8,1,3,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3332445,1134,1,GR,1.61,233779,0,2,1,1,2,7,9,11,5,6,4,13,1,0,1,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3104158,1119,1,GR,1.58,233779,6,11,4,1,2,4,6,13,1,4,4,1,2,1,2,3,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1147,1,GR,1.89,648764,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1812230,1142,1,GR,1.89,213290,0,7,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1200436,1137,1,GR,1.98,248128,0,11,6,1,2,5,6,10,3,5,7,4,3,0,1,2,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1184432,1135,2,GR,3.58,213290,0,9,2,1,2,5,6,10,4,5,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1142901,1138,1,GR,2.19,259111,0,2,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1311308,1156,1,GR,1.89,213290,0,8,4,1,2,4,4,7,3,4,4,4,2,2,2,3,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1154,2,GR,3.78,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1138792,1116,1,GR,1.98,248128,0,8,3,1,2,4,4,2,3,3,7,3,3,0,1,3,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1144931,1154,1,GR,1.89,213290,0,6,1,1,1,7,9,11,5,1,8,1,3,0,1,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1228965,1154,2,GR,4.38,266596,0,3,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1217505,1148,1,GR,1.89,648764,0,6,2,1,2,6,4,4,2,6,4,10,4,0,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3313502,1147,1,GR,1.79,653776,0,12,3,1,2,6,6,13,1,5,6,1,3,1,1,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1142901,1138,2,GR,4.38,259111,0,2,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1142935,1139,1,GR,1.89,213290,0,1,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1122572,1159,1,GR,1.89,213290,0,6,1,1,2,7,9,11,5,5,6,2,2,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1222059,1135,1,GR,1.89,213290,0,6,2,3,1,7,9,11,5,4,6,4,3,0,0,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1118,2,GR,3.98,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1113142,1124,3,GR,5.97,648764,0,7,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1213173,1148,1,GR,1.89,213290,0,12,2,1,2,5,7,1,3,4,7,2,3,1,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1144766,1123,2,GR,3.96,248128,0,6,1,0,1,0,0,0,0,7,9,11,5,0,0,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1118,3,GR,5.97,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1325928,1118,2,GR,3.98,648764,0,7,2,1,2,7,9,11,5,4,8,1,3,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1202952,1150,1,GR,1.89,213290,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1142901,1134,1,GR,2.19,259111,0,2,1,0,1,0,0,0,0,7,9,11,5,0,0,8,1,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1139519,1142,1,GR,1.98,248128,0,4,4,1,2,4,4,13,1,3,4,13,1,1,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1244871,1133,2,GR,3.58,648764,6,7,2,1,2,4,5,13,1,5,7,4,3,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3310987,1130,3,GR,5.37,233779,6,8,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1117234,1136,2,GR,3.96,248128,0,7,1,1,2,7,9,11,5,6,4,10,4,0,2,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1113142,1140,2,GR,3.78,648764,0,7,1,1,2,6,7,10,4,7,9,11,5,0,0,8,4,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1230177,1136,4,GR,7.92,248128,0,6,2,1,2,7,9,11,5,4,6,3,3,0,0,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1217646,1138,1,GR,1.89,213290,0,1,2,1,2,6,4,10,4,6,3,10,4,0,0,8,0,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3363721,1137,2,GR,3.58,653776,6,10,1,1,2,7,9,11,5,5,8,7,3,0,2,8,1,4,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3104158,1124,2,GR,3,233779,6,11,4,1,2,4,6,13,1,4,4,1,2,1,2,3,2,3,3,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3396481,1119,2,GR,3.16,233779,6,6,1,1,2,7,9,11,5,5,6,4,3,0,0,8,3,1,1,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1200790,1114,3,GR,5.97,213290,0,4,2,1,1,6,6,10,4,6,6,10,4,0,0,8,0,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,3327965,1125,1,GR,1.61,233779,6,1,1,1,2,5,6,9,2,7,9,11,5,0,0,8,1,2,2,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1205252,1148,1,GR,1.89,648764,0,4,1,1,1,7,9,11,5,6,4,4,2,0,0,8,3,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1182634,1149,1,GR,1.89,213290,0,9,3,1,2,5,5,4,3,5,4,4,3,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1325753,1147,1,GR,1.89,648764,0,12,5,1,2,3,6,1,3,3,6,1,3,1,2,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
16343541211,1802512,1157,1,GR,1.89,648764,0,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,NA,NA,IRVING TISSUE CONVERTERS,IRVING TISSUE CONVERTERS,SCOTTIES,1.8,WHITE,FAMILY,MISSING,3 PLY,TOP OPENING
